m,v,d,tt,tp,ike,cu,e,lambda,AB,AB_pred
0.2,5,0.04,-2.9592074988716184,-1.9884461115799044,0.9162907318741552,0.0,5.298317366548036,-2.302585092994045,-1.263215722802472,0.28279373
0.2,10,0.04,-2.74855974444042,-1.1966927020286466,2.302585092994046,0.0,5.298317366548036,-1.6094379124341005,-1.263215722802472,0.2828516
0.5,10,0.08,-3.061872076058536,-1.49793231651656,3.218875824868201,0.0,5.298317366548036,-1.6094379124341005,-0.5700685422425265,0.56582433
0.2,5,0.04,-2.9592074988716184,-1.9884461115799044,0.9162907318741552,0.0,5.298317366548036,-2.302585092994045,-1.263215722802472,0.2827027
0.2,10,0.08,-3.7661925572166064,-2.159975036436319,2.302585092994046,0.0,5.298317366548036,-1.6094379124341005,-0.5700685422425265,0.56586736
0.5,10,0.08,-3.061872076058536,-1.49793231651656,3.218875824868201,0.0,5.298317366548036,-1.6094379124341005,-0.5700685422425265,0.56561345
0.2,10,0.04,-2.437717766985542,-0.9369323109920202,2.302585092994046,0.0,5.298317366548036,-2.302585092994045,-1.263215722802472,0.28284955
0.2,10,0.08,-3.379044577021022,-1.923272329032814,2.302585092994046,0.0,5.298317366548036,-2.302585092994045,-0.5700685422425265,0.5659526
0.2,5,0.04,-3.315937537711332,-2.3230327282631507,0.9162907318741552,0.0,5.298317366548036,-1.6094379124341005,-1.263215722802472,0.28287593
0.5,15,0.08,-2.815078773860733,-1.0171724036554095,4.0298060410845284,0.0,5.298317366548036,-1.6094379124341005,-0.5700685422425265,0.56518567
0.2,5,0.04,-2.1876505549019463,-1.2718092019295246,0.9162907318741552,0.0,5.298317366548036,0.0,-1.263215722802472,0.28266177
0.5,15,0.04,-2.6977039090480663,-0.6736975567386321,4.0298060410845284,2.302585092994046,7.600902459542082,0.0,1.0393693701915738,2.826295
0.2,15,0.04,-4.230851806876764,-2.152545710120815,3.1135153092103742,2.302585092994046,7.600902459542082,-2.302585092994045,1.0393693701915738,2.8355262
0.5,10,0.04,-4.092346559559427,-2.3630572264374234,3.218875824868201,2.302585092994046,7.600902459542082,-1.6094379124341005,1.0393693701915738,2.8309479
0.5,15,0.04,-2.6977039090480663,-0.6736975567386321,4.0298060410845284,2.302585092994046,7.600902459542082,0.0,1.0393693701915738,2.8251808
0.1,15,0.04,-5.132802928070463,-2.9073551629365784,2.4203681286504293,2.302585092994046,7.600902459542082,-1.6094379124341005,1.0393693701915738,2.8276377
0.1,15,0.04,-4.081625789814326,-2.048004892047382,2.4203681286504293,2.302585092994046,7.600902459542082,0.0,1.0393693701915738,2.8246653
0.1,15,0.04,-4.081625789814326,-2.048004892047382,2.4203681286504293,2.302585092994046,7.600902459542082,0.0,1.0393693701915738,2.8268652
0.5,20,0.08,-4.62537289330561,-2.1624753850094005,4.605170185988092,2.302585092994046,7.600902459542082,-1.6094379124341005,1.7325165507515192,5.6506047
0.1,20,0.04,-3.9190476203651103,-1.6883079745918854,2.9957322735539913,2.302585092994046,7.600902459542082,0.0,1.0393693701915738,2.826893
0.5,15,0.04,-3.4345473613437094,-1.3726755199618994,4.0298060410845284,2.302585092994046,7.600902459542082,-2.302585092994045,1.0393693701915738,2.8253853
0.2,20,0.04,-4.0085339058089895,-1.6853043528642242,3.688879454113936,2.302585092994046,7.600902459542082,-2.302585092994045,1.0393693701915738,2.8293717
0.5,10,0.04,-3.8951658883617233,-2.1849087296936225,3.218875824868201,2.302585092994046,8.517193191416238,-2.302585092994045,1.7325165507515192,5.6570983
0.5,15,0.04,-2.8231244089476752,-0.7873963234630617,4.0298060410845284,2.302585092994046,8.517193191416238,0.0,1.7325165507515192,5.653058
0.2,15,0.04,-4.294748626566822,-2.1941253847985465,3.1135153092103742,3.218875824868201,8.517193191416238,0.0,1.955660102065729,7.0580935
0.5,15,0.04,-3.616372763327188,-1.5324583529509193,4.0298060410845284,2.302585092994046,8.517193191416238,-2.302585092994045,1.7325165507515192,5.6617603
0.2,20,0.04,-4.108037889354104,-1.7506098483831658,3.688879454113936,3.218875824868201,8.517193191416238,0.0,1.955660102065729,7.064466
0.5,10,0.04,-4.530062713501286,-2.726132708652976,3.218875824868201,3.218875824868201,8.517193191416238,-2.302585092994045,1.955660102065729,7.06721
0.1,15,0.04,-5.210306489225324,-2.9789931575497146,2.4203681286504293,2.302585092994046,8.517193191416238,-1.6094379124341005,1.7325165507515192,5.6522517
0.5,15,0.04,-3.9696521182647824,-1.8773173575897013,4.0298060410845284,2.302585092994046,8.517193191416238,-1.6094379124341005,1.7325165507515192,5.6435723
0.5,10,0.04,-4.240527072400182,-2.4936487508448444,3.218875824868201,2.302585092994046,8.517193191416238,-1.6094379124341005,1.7325165507515192,5.6494727
0.2,20,0.04,-4.108037889354104,-1.7506098483831658,3.688879454113936,3.218875824868201,8.517193191416238,0.0,1.955660102065729,7.0700574
0.5,15,0.04,-4.260163046917041,-2.146573288990452,4.0298060410845284,3.218875824868201,8.517193191416238,-2.302585092994045,1.955660102065729,7.0675464
0.2,20,0.04,-5.306349538245301,-2.8023389027929864,3.688879454113936,3.218875824868201,9.433483923290392,-1.6094379124341005,2.6488072826256737,14.1316805
0.2,15,0.04,-4.377238117942085,-2.29188256986091,3.1135153092103742,3.218875824868201,9.433483923290392,0.0,2.6488072826256737,14.127204
0.2,15,0.04,-4.377238117942085,-2.29188256986091,3.1135153092103742,3.218875824868201,9.433483923290392,0.0,2.6488072826256737,14.134508
0.2,15,0.04,-5.1464550172387895,-2.885336456331625,3.1135153092103742,3.218875824868201,9.433483923290392,-2.302585092994045,2.6488072826256737,14.131853
0.2,20,0.04,-4.958992060944417,-2.524679195172684,3.688879454113936,3.218875824868201,9.433483923290392,-2.302585092994045,2.6488072826256737,14.13255
0.2,15,0.04,-4.377238117942085,-2.29188256986091,3.1135153092103742,3.218875824868201,9.433483923290392,0.0,2.6488072826256737,14.12999
0.5,15,0.04,-4.4014133484740725,-2.265751842948697,4.0298060410845284,3.218875824868201,9.433483923290392,-2.302585092994045,2.6488072826256737,14.125163
0.5,20,0.04,-4.554477071672573,-2.149006005065745,4.605170185988092,3.218875824868201,9.433483923290392,-1.6094379124341005,2.6488072826256737,14.129697
0.2,15,0.04,-5.1464550172387895,-2.885336456331625,3.1135153092103742,3.218875824868201,9.433483923290392,-2.302585092994045,2.6488072826256737,14.123398
0.2,20,0.04,-4.958992060944417,-2.524679195172684,3.688879454113936,3.218875824868201,9.433483923290392,-2.302585092994045,2.6488072826256737,14.129902
0.5,10,0.04,-4.898199864766466,-3.016261564806484,3.218875824868201,3.218875824868201,9.433483923290392,-1.6094379124341005,2.6488072826256737,14.134019
0.5,10,0.08,-3.061872076058536,-1.49793231651656,3.218875824868201,0.0,5.298317366548036,-1.6094379124341005,-0.5700685422425265,0.5658702
0.1,5,0.04,-3.4088264088266467,-2.445993676289402,0.22314355131420974,0.0,4.605170185988092,-2.302585092994045,-1.6686808309106362,0.18846895
0.1,15,0.08,-3.6698614482781737,-2.002954687026424,2.4203681286504293,0.0,6.214608098422191,-2.302585092994045,0.1230786383174188,1.1296734
0.5,10,0.08,-2.8978798733864863,-1.3556953234118834,3.218875824868201,0.0,6.214608098422191,-2.302585092994045,0.1230786383174188,1.1305286
0.1,10,0.04,-3.080419081721185,-1.5837896590529048,1.6094379124341005,0.0,5.298317366548036,-2.302585092994045,-1.263215722802472,0.2826545
0.1,5,0.04,-3.5906644066169813,-2.5699417989845807,0.22314355131420974,0.0,5.298317366548036,-2.302585092994045,-1.263215722802472,0.28340954
0.1,10,0.04,-3.580563310630477,-1.9834043534828936,1.6094379124341005,0.0,6.214608098422191,-1.6094379124341005,-0.5700685422425265,0.56551456
0.1,20,0.08,-3.833211825003856,-1.902413973346991,2.9957322735539913,0.0,6.214608098422191,-1.6094379124341005,0.1230786383174188,1.134086
0.1,5,0.04,-3.4088264088266467,-2.445993676289402,0.22314355131420974,0.0,4.605170185988092,-2.302585092994045,-1.6686808309106362,0.18847524
0.5,15,0.08,-2.815078773860733,-1.0171724036554095,4.0298060410845284,0.0,5.298317366548036,-1.6094379124341005,-0.5700685422425265,0.5654209
0.1,5,0.04,-3.711534144678743,-2.673185113776131,0.22314355131420974,0.0,6.214608098422191,-2.302585092994045,-0.5700685422425265,0.5651604
0.2,15,0.04,-4.135166556742356,-2.0571948447331083,3.1135153092103742,1.6094379124341005,7.824046010856294,-1.6094379124341005,1.0393693701915738,2.8272083
0.5,5,0.04,-4.083998270167957,-2.905233650746888,1.8325814637483104,1.6094379124341005,7.824046010856294,-1.6094379124341005,1.0393693701915738,2.8243957
0.5,5,0.04,-2.9673391990527733,-1.9589953886039688,1.8325814637483104,1.6094379124341005,7.824046010856294,0.0,1.0393693701915738,2.8254004
0.2,10,0.04,-3.3049785239216125,-1.6577252030656269,2.302585092994046,1.6094379124341005,7.824046010856294,0.0,1.0393693701915738,2.829904
0.2,10,0.04,-3.9170355472516905,-2.23765914691521,2.302585092994046,1.6094379124341005,6.907755278982138,-2.302585092994045,0.3462221896316285,1.414835
0.1,10,0.04,-4.781907364488145,-2.956973205403907,1.6094379124341005,1.6094379124341005,6.907755278982138,-1.6094379124341005,0.3462221896316285,1.4138825
0.5,10,0.04,-3.302257433807252,-1.6185997542264867,3.218875824868201,1.6094379124341005,7.824046010856294,-2.302585092994045,1.0393693701915738,2.82519
0.2,20,0.04,-3.4333074355803888,-1.2039328051259146,3.688879454113936,1.6094379124341005,6.214608098422191,-1.6094379124341005,-0.059242918476535865,0.9427527
0.2,20,0.04,-3.4333074355803888,-1.2039328051259146,3.688879454113936,1.6094379124341005,6.214608098422191,-1.6094379124341005,-0.059242918476535865,0.94253635
0.2,15,0.04,-3.930186976055817,-1.8862987462542984,3.1135153092103742,1.6094379124341005,6.907755278982138,-1.6094379124341005,0.3462221896316285,1.4145918
0.5,10,0.04,-2.3534574233678023,-0.7289235921358533,3.218875824868201,1.6094379124341005,6.907755278982138,0.0,0.3462221896316285,1.414074
0.5,20,0.08,-4.38523176562283,-2.005566739565278,4.605170185988092,2.302585092994046,8.517193191416238,-2.302585092994045,2.4256637313114644,11.306512
0.5,10,0.04,-3.8951658883617233,-2.1849087296936225,3.218875824868201,2.302585092994046,8.517193191416238,-2.302585092994045,1.7325165507515192,5.640361
0.5,20,0.08,-4.472389074754274,-2.0677975962967894,4.605170185988092,2.302585092994046,6.907755278982138,-1.6094379124341005,1.3270514426433548,3.7711408
0.5,10,0.04,-3.1113676171529154,-1.4535116669996773,3.218875824868201,2.302585092994046,8.517193191416238,0.0,1.7325165507515192,5.645968
0.1,15,0.04,-4.081625789814326,-2.048004892047382,2.4203681286504293,2.302585092994046,7.600902459542082,0.0,1.0393693701915738,2.828542
0.5,15,0.04,-3.616372763327188,-1.5324583529509193,4.0298060410845284,2.302585092994046,8.517193191416238,-2.302585092994045,1.7325165507515192,5.650073
0.1,15,0.04,-4.9171449510089165,-2.7634149304387967,2.4203681286504293,2.302585092994046,8.517193191416238,-2.302585092994045,1.7325165507515192,5.650561
0.2,10,0.04,-3.695300021916859,-2.0228646302129585,2.302585092994046,2.302585092994046,6.907755278982138,0.0,0.6339042620834094,1.8877914
0.2,20,0.04,-3.339349978336075,-1.09618324119405,3.688879454113936,2.302585092994046,7.600902459542082,0.0,1.0393693701915738,2.8292038
0.5,20,0.08,-3.6321211202953267,-1.3966841485199435,4.605170185988092,2.302585092994046,8.517193191416238,0.0,2.4256637313114644,11.297619
0.2,15,0.04,-4.052435159144891,-2.0002016176893718,3.1135153092103742,2.302585092994046,6.907755278982138,-2.302585092994045,0.6339042620834094,1.8834668
0.5,20,0.04,-4.554477071672573,-2.149006005065745,4.605170185988092,3.218875824868201,9.433483923290392,-1.6094379124341005,2.6488072826256737,14.1356535
0.5,15,0.04,-4.260163046917041,-2.146573288990452,4.0298060410845284,3.218875824868201,8.517193191416238,-2.302585092994045,1.955660102065729,7.068281
0.2,20,0.04,-4.947660494934867,-2.555466462572212,3.688879454113936,3.218875824868201,7.824046010856294,-1.6094379124341005,1.5501949939575643,4.7158213
0.5,10,0.04,-4.688551794927141,-2.8481401972811335,3.218875824868201,3.218875824868201,7.824046010856294,-1.6094379124341005,1.5501949939575643,4.713824
0.5,10,0.04,-4.815891217303744,-2.9433675533481285,3.218875824868201,3.218875824868201,8.517193191416238,-1.6094379124341005,1.955660102065729,7.067858
0.5,15,0.04,-4.587330267859762,-2.4396885722158714,4.0298060410845284,3.218875824868201,8.517193191416238,-1.6094379124341005,1.955660102065729,7.0696826
0.5,10,0.04,-4.530062713501286,-2.726132708652976,3.218875824868201,3.218875824868201,8.517193191416238,-2.302585092994045,1.955660102065729,7.0666304
0.2,15,0.04,-4.876978909283582,-2.7118775159365973,3.1135153092103742,3.218875824868201,7.824046010856294,-2.302585092994045,1.5501949939575643,4.714028
0.2,15,0.04,-5.339139361068292,-3.0708869471547517,3.1135153092103742,3.218875824868201,9.433483923290392,-1.6094379124341005,2.6488072826256737,14.116605
0.2,20,0.04,-4.198372632646149,-1.8521211256229266,3.688879454113936,3.218875824868201,9.433483923290392,0.0,2.6488072826256737,14.1216135
0.5,15,0.04,-4.3900588063711465,-2.2778924804036738,4.0298060410845284,3.218875824868201,7.824046010856294,-1.6094379124341005,1.5501949939575643,4.7155137
0.2,10,0.04,-3.7942399697717626,-2.1159727547829346,2.302585092994046,2.302585092994046,7.600902459542082,0.0,1.0393693701915738,2.8232923
0.5,15,0.04,-3.4191577070391483,-1.350433130869188,4.0298060410845284,3.218875824868201,7.824046010856294,0.0,1.5501949939575643,4.712757
0.5,20,0.08,-3.4731231212337432,-1.2612347529371888,4.605170185988092,2.302585092994046,6.907755278982138,0.0,1.3270514426433548,3.768909
0.2,10,0.04,-3.3049785239216125,-1.6577252030656269,2.302585092994046,1.6094379124341005,7.824046010856294,0.0,1.0393693701915738,2.824281
0.5,15,0.04,-2.8231244089476752,-0.7873963234630617,4.0298060410845284,2.302585092994046,8.517193191416238,0.0,1.7325165507515192,5.650305
0.5,20,0.04,-3.3104430183936917,-0.9733585615816759,4.605170185988092,3.218875824868201,8.517193191416238,0.0,1.955660102065729,7.0690427
0.2,10,0.04,-3.7942399697717626,-2.1159727547829346,2.302585092994046,2.302585092994046,7.600902459542082,0.0,1.0393693701915738,2.8296
0.2,15,0.04,-3.5240432116610014,-1.4972169833196347,3.1135153092103742,2.302585092994046,7.600902459542082,0.0,1.0393693701915738,2.820366
0.5,20,0.04,-3.3104430183936917,-0.9733585615816759,4.605170185988092,3.218875824868201,8.517193191416238,0.0,1.955660102065729,7.0589476
0.5,5,0.04,-2.9673391990527733,-1.9589953886039688,1.8325814637483104,1.6094379124341005,7.824046010856294,0.0,1.0393693701915738,2.8250217
0.5,10,0.04,-3.824928298577212,-2.1141820658842234,3.218875824868201,3.218875824868201,8.517193191416238,0.0,1.955660102065729,7.059033
0.1,10,0.04,-4.4954193220289715,-2.7453160262946987,1.6094379124341005,1.6094379124341005,6.907755278982138,-2.302585092994045,0.3462221896316285,1.413925
0.2,15,0.04,-4.37247242186907,-2.274347551582806,3.1135153092103742,2.302585092994046,8.517193191416238,-2.302585092994045,1.7325165507515192,5.65777
0.2,20,0.08,-4.19571305661039,-1.9920462383993367,3.688879454113936,1.6094379124341005,6.214608098422191,-2.302585092994045,0.6339042620834094,1.8850816
0.2,15,0.04,-4.37247242186907,-2.274347551582806,3.1135153092103742,2.302585092994046,8.517193191416238,-2.302585092994045,1.7325165507515192,5.6539416
0.2,15,0.04,-3.6067466245754143,-1.5870112798725438,3.1135153092103742,1.6094379124341005,6.907755278982138,-2.302585092994045,0.3462221896316285,1.4142921
0.1,10,0.04,-4.4954193220289715,-2.7453160262946987,1.6094379124341005,1.6094379124341005,6.907755278982138,-2.302585092994045,0.3462221896316285,1.413708
0.2,20,0.04,-3.583438941655939,-1.3028653933022891,3.688879454113936,1.6094379124341005,7.824046010856294,-2.302585092994045,1.0393693701915738,2.8242075
0.2,15,0.04,-5.1464550172387895,-2.885336456331625,3.1135153092103742,3.218875824868201,9.433483923290392,-2.302585092994045,2.6488072826256737,14.140016
0.5,20,0.08,-3.654284809349437,-1.4118337321089889,4.605170185988092,1.6094379124341005,6.907755278982138,-2.302585092994045,1.0393693701915738,2.8281116
0.2,10,0.04,-2.6462027977761298,-1.0984243063378951,2.302585092994046,0.0,6.214608098422191,-2.302585092994045,-0.5700685422425265,0.5651843
0.5,5,0.04,-2.0396056331826364,-1.0814720258505206,1.8325814637483104,0.0,5.298317366548036,-2.302585092994045,-1.263215722802472,0.28313705
0.2,15,0.04,-4.135166556742356,-2.0571948447331083,3.1135153092103742,1.6094379124341005,7.824046010856294,-1.6094379124341005,1.0393693701915738,2.8373938
0.2,10,0.08,-3.6045383056801854,-2.0846390252271623,2.302585092994046,0.0,4.605170185988092,-1.6094379124341005,-0.9755336503506908,0.37769052
0.1,10,0.04,-3.1359143041538533,-1.6566343472650749,1.6094379124341005,0.0,4.605170185988092,-1.6094379124341005,-1.6686808309106362,0.18863378
0.2,5,0.04,-3.315937537711332,-2.3230327282631507,0.9162907318741552,0.0,5.298317366548036,-1.6094379124341005,-1.263215722802472,0.28287685
0.2,20,0.04,-3.6944951928995717,-1.4141343214169766,3.688879454113936,1.6094379124341005,6.907755278982138,-1.6094379124341005,0.3462221896316285,1.4145427
0.5,5,0.04,-3.9424822129128554,-2.8137441056612738,1.8325814637483104,1.6094379124341005,6.907755278982138,-1.6094379124341005,0.3462221896316285,1.4139183
0.5,15,0.04,-4.7239537219780585,-2.566602723518228,4.0298060410845284,3.218875824868201,9.433483923290392,-1.6094379124341005,2.6488072826256737,14.136921
0.5,15,0.08,-4.218548165681407,-2.091093158900311,4.0298060410845284,1.6094379124341005,6.907755278982138,-1.6094379124341005,1.0393693701915738,2.8311627
0.1,10,0.04,-3.580563310630477,-1.9834043534828936,1.6094379124341005,0.0,6.214608098422191,-1.6094379124341005,-0.5700685422425265,0.5654784
0.5,15,0.08,-3.010236959756873,-1.135766019501941,4.0298060410845284,0.0,6.214608098422191,-1.6094379124341005,0.1230786383174188,1.1309538
0.2,15,0.04,-5.339139361068292,-3.0708869471547517,3.1135153092103742,3.218875824868201,9.433483923290392,-1.6094379124341005,2.6488072826256737,14.130357
0.1,10,0.04,-2.87316072116581,-1.4432118628050323,1.6094379124341005,0.0,4.605170185988092,-2.302585092994045,-1.6686808309106362,0.18859953
0.2,10,0.04,-2.5029891573387664,-0.9963301062199136,2.302585092994046,0.0,4.605170185988092,-1.6094379124341005,-1.6686808309106362,0.18867652
0.1,5,0.04,-3.7550192566184815,-2.729866454383106,0.22314355131420974,0.0,4.605170185988092,-1.6094379124341005,-1.6686808309106362,0.18862434
0.1,5,0.04,-3.4088264088266467,-2.445993676289402,0.22314355131420974,0.0,4.605170185988092,-2.302585092994045,-1.6686808309106362,0.18892224
0.5,5,0.04,-1.7610750870970602,-0.8173779583015125,1.8325814637483104,0.0,4.605170185988092,-2.302585092994045,-1.6686808309106362,0.18890251
0.1,5,0.04,-3.7550192566184815,-2.729866454383106,0.22314355131420974,0.0,4.605170185988092,-1.6094379124341005,-1.6686808309106362,0.18862897
0.1,5,0.04,-2.7063516444666287,-1.8157735120989429,0.22314355131420974,0.0,4.605170185988092,0.0,-1.6686808309106362,0.18842922
0.2,10,0.04,-2.237921579668324,-0.7799345826338292,2.302585092994046,0.0,4.605170185988092,-2.302585092994045,-1.6686808309106362,0.18857439
0.2,5,0.04,-2.772588722239781,-1.8292619793379679,0.9162907318741552,0.0,4.605170185988092,-2.302585092994045,-1.6686808309106362,0.18856706
0.1,10,0.04,-3.1359143041538533,-1.6566343472650749,1.6094379124341005,0.0,4.605170185988092,-1.6094379124341005,-1.6686808309106362,0.18857098
0.2,10,0.04,-2.237921579668324,-0.7799345826338292,2.302585092994046,0.0,4.605170185988092,-2.302585092994045,-1.6686808309106362,0.18862008
0.5,10,0.04,-3.2284212377117325,-1.5651531203237972,3.218875824868201,1.6094379124341005,6.214608098422191,-1.6094379124341005,-0.059242918476535865,0.9449157
0.1,10,0.04,-3.658156281471096,-2.0406516905650425,1.6094379124341005,1.6094379124341005,6.214608098422191,0.0,-0.059242918476535865,0.94225407
0.5,5,0.04,-3.486755270023802,-2.442215044080437,1.8325814637483104,1.6094379124341005,6.214608098422191,-2.302585092994045,-0.059242918476535865,0.94356775
0.2,10,0.04,-4.054739307629742,-2.3795957353602946,2.302585092994046,1.6094379124341005,6.214608098422191,-1.6094379124341005,-0.059242918476535865,0.943509
0.5,10,0.04,-2.904430115147205,-1.259443231852011,3.218875824868201,1.6094379124341005,6.214608098422191,-2.302585092994045,-0.059242918476535865,0.94259644
0.5,10,0.04,-2.904430115147205,-1.259443231852011,3.218875824868201,1.6094379124341005,6.214608098422191,-2.302585092994045,-0.059242918476535865,0.9427556
0.1,20,0.04,-3.8022721414690266,-1.618337395621133,2.9957322735539913,1.6094379124341005,6.214608098422191,-2.302585092994045,-0.059242918476535865,0.9453097
