m,v,d,tt,tp,ike,cu,e,lambda,AB,AB_pred
0.2,15,0.04,-3.6840909373821393,-1.6744245339536534,3.1135153092103742,1.6094379124341003,6.214608098422191,-1.6094379124341003,-0.05924291847653586,0.94309866
0.1,20,0.04,-4.067507908268541,-1.838172062061555,2.995732273553991,1.6094379124341003,6.214608098422191,-1.6094379124341003,-0.05924291847653586,0.94234866
0.5,10,0.04,-2.200570167587316,-0.5928892610316869,3.2188758248682006,1.6094379124341003,6.214608098422191,0.0,-0.05924291847653586,0.9419411
0.5,10,0.04,-2.200570167587316,-0.5928892610316869,3.2188758248682006,1.6094379124341003,6.214608098422191,0.0,-0.05924291847653586,0.941898
0.2,10,0.04,-4.054739307629741,-2.3795957353602946,2.302585092994046,1.6094379124341003,6.214608098422191,-1.6094379124341003,-0.05924291847653586,0.94332963
0.1,20,0.04,-3.802272141469027,-1.618337395621133,2.995732273553991,1.6094379124341003,6.214608098422191,-2.3025850929940455,-0.05924291847653586,0.94257826
0.2,15,0.04,-3.3991993789994823,-1.390945159335318,3.1135153092103742,2.302585092994046,6.907755278982137,0.0,0.6339042620834094,1.8798972
0.2,20,0.08,-4.520829037554341,-2.1972885793843067,3.6888794541139363,1.6094379124341003,6.214608098422191,-1.6094379124341003,0.6339042620834094,1.8896594
0.2,15,0.04,-3.3991993789994823,-1.390945159335318,3.1135153092103742,2.302585092994046,6.907755278982137,0.0,0.6339042620834094,1.890465
0.5,20,0.08,-3.7801179345482074,-1.551319959099452,4.605170185988092,1.6094379124341003,6.214608098422191,-1.6094379124341003,0.6339042620834094,1.8861408
0.2,15,0.04,-4.052435159144891,-2.000201617689372,3.1135153092103742,2.302585092994046,6.907755278982137,-2.3025850929940455,0.6339042620834094,1.8834089
0.2,15,0.04,-4.052435159144891,-2.000201617689372,3.1135153092103742,2.302585092994046,6.907755278982137,-2.3025850929940455,0.6339042620834094,1.8831816
0.2,20,0.04,-3.8148962946974234,-1.5248945785588506,3.6888794541139363,2.302585092994046,6.907755278982137,-2.3025850929940455,0.6339042620834094,1.8854972
0.2,10,0.04,-4.706096104578052,-2.869416853549776,2.302585092994046,2.302585092994046,6.907755278982137,-1.6094379124341003,0.6339042620834094,1.8859767
0.5,20,0.04,-3.2253970418584665,-0.9098813161334164,4.605170185988092,2.302585092994046,6.907755278982137,-1.6094379124341003,0.6339042620834094,1.890479
0.5,15,0.04,-2.5549000216085354,-0.5400965341190486,4.029806041084529,2.302585092994046,6.907755278982137,0.0,0.6339042620834094,1.8858076
0.5,20,0.04,-2.945419459680402,-0.6496127081363274,4.605170185988092,2.302585092994046,6.907755278982137,-2.3025850929940455,0.6339042620834094,1.8885492
0.5,20,0.08,-4.472389074754273,-2.0677975962967894,4.605170185988092,2.302585092994046,6.907755278982137,-1.6094379124341003,1.3270514426433548,3.772255
0.5,20,0.08,-4.105607754500811,-1.79345690906426,4.605170185988092,2.302585092994046,6.907755278982137,-2.3025850929940455,1.3270514426433548,3.771319
0.5,20,0.08,-4.472389074754273,-2.0677975962967894,4.605170185988092,2.302585092994046,6.907755278982137,-1.6094379124341003,1.3270514426433548,3.771407
0.5,20,0.08,-4.472389074754273,-2.0677975962967894,4.605170185988092,2.302585092994046,6.907755278982137,-1.6094379124341003,1.3270514426433548,3.7699604
0.5,20,0.08,-3.473123121233744,-1.2612347529371888,4.605170185988092,2.302585092994046,6.907755278982137,0.0,1.3270514426433548,3.7685616
0.5,20,0.08,-3.473123121233744,-1.2612347529371888,4.605170185988092,2.302585092994046,6.907755278982137,0.0,1.3270514426433548,3.7661486
0.5,20,0.08,-4.105607754500811,-1.79345690906426,4.605170185988092,2.302585092994046,6.907755278982137,-2.3025850929940455,1.3270514426433548,3.7732534
0.5,20,0.08,-3.473123121233744,-1.2612347529371888,4.605170185988092,2.302585092994046,6.907755278982137,0.0,1.3270514426433548,3.7673542
0.5,20,0.08,-4.105607754500811,-1.79345690906426,4.605170185988092,2.302585092994046,6.907755278982137,-2.3025850929940455,1.3270514426433548,3.7748475
0.5,20,0.08,-4.472389074754273,-2.0677975962967894,4.605170185988092,2.302585092994046,6.907755278982137,-1.6094379124341003,1.3270514426433548,3.7708743
0.5,20,0.08,-4.472389074754273,-2.0677975962967894,4.605170185988092,2.302585092994046,6.907755278982137,-1.6094379124341003,1.3270514426433548,3.7709048
0.2,15,0.04,-5.163786473590431,-2.9187712324178627,3.1135153092103742,3.2188758248682006,7.824046010856292,-1.6094379124341003,1.5501949939575645,4.715917
0.2,15,0.04,-4.194385916402327,-2.112130036303369,3.1135153092103742,3.2188758248682006,7.824046010856292,0.0,1.5501949939575645,4.7080984
0.5,10,0.04,-4.399783356263141,-2.625714739184182,3.2188758248682006,3.2188758248682006,7.824046010856292,-2.3025850929940455,1.5501949939575645,4.7113123
0.5,10,0.04,-4.399783356263141,-2.625714739184182,3.2188758248682006,3.2188758248682006,7.824046010856292,-2.3025850929940455,1.5501949939575645,4.7132444
0.5,15,0.04,-4.1092551749578545,-2.010214031056133,4.029806041084529,3.2188758248682006,7.824046010856292,-2.3025850929940455,1.5501949939575645,4.7159333
0.5,20,0.04,-3.8490482062667577,-1.4991316471832812,4.605170185988092,3.2188758248682006,7.824046010856292,-2.3025850929940455,1.5501949939575645,4.709516
0.2,15,0.04,-4.194385916402327,-2.112130036303369,3.1135153092103742,3.2188758248682006,7.824046010856292,0.0,1.5501949939575645,4.7107964
0.5,15,0.04,-4.390058806371146,-2.277892480403674,4.029806041084529,3.2188758248682006,7.824046010856292,-1.6094379124341003,1.5501949939575645,4.7117295
0.2,15,0.04,-4.194385916402327,-2.112130036303369,3.1135153092103742,3.2188758248682006,7.824046010856292,0.0,1.5501949939575645,4.705759
0.2,15,0.04,-5.163786473590431,-2.9187712324178627,3.1135153092103742,3.2188758248682006,7.824046010856292,-1.6094379124341003,1.5501949939575645,4.7135944
0.5,10,0.04,-4.399783356263141,-2.625714739184182,3.2188758248682006,3.2188758248682006,7.824046010856292,-2.3025850929940455,1.5501949939575645,4.712464
0.5,5,0.04,-2.0396056331826364,-1.0814720258505206,1.8325814637483102,0.0,5.298317366548036,-2.3025850929940455,-1.2632157228024719,0.28273374
0.2,5,0.04,-3.315937537711332,-2.323032728263151,0.9162907318741551,0.0,5.298317366548036,-1.6094379124341003,-1.2632157228024719,0.2830711
0.5,5,0.04,-2.0396056331826364,-1.0814720258505206,1.8325814637483102,0.0,5.298317366548036,-2.3025850929940455,-1.2632157228024719,0.28276303
0.1,5,0.04,-2.8271716320100735,-1.9139542222140475,0.22314355131420976,0.0,5.298317366548036,0.0,-1.2632157228024719,0.2827723
0.2,10,0.04,-2.7485597444404197,-1.1966927020286466,2.302585092994046,0.0,5.298317366548036,-1.6094379124341003,-1.2632157228024719,0.28259438
0.2,10,0.04,-2.7485597444404197,-1.1966927020286466,2.302585092994046,0.0,5.298317366548036,-1.6094379124341003,-1.2632157228024719,0.28287923
0.1,10,0.04,-3.080419081721185,-1.5837896590529048,1.6094379124341003,0.0,5.298317366548036,-2.3025850929940455,-1.2632157228024719,0.28277713
0.1,10,0.04,-3.376114601294692,-1.8307581270374491,1.6094379124341003,0.0,5.298317366548036,-1.6094379124341003,-1.2632157228024719,0.28287446
0.2,10,0.04,-2.7485597444404197,-1.1966927020286466,2.302585092994046,0.0,5.298317366548036,-1.6094379124341003,-1.2632157228024719,0.28251284
0.2,5,0.04,-2.1876505549019463,-1.2718092019295246,0.9162907318741551,0.0,5.298317366548036,0.0,-1.2632157228024719,0.2828565
0.1,10,0.04,-3.376114601294692,-1.8307581270374491,1.6094379124341003,0.0,5.298317366548036,-1.6094379124341003,-1.2632157228024719,0.28270307
0.1,10,0.04,-4.495419322028972,-2.7453160262946987,1.6094379124341003,1.6094379124341003,6.907755278982137,-2.3025850929940455,0.34622218963162854,1.4109669
0.5,5,0.04,-3.9424822129128545,-2.8137441056612738,1.8325814637483102,1.6094379124341003,6.907755278982137,-1.6094379124341003,0.34622218963162854,1.4135783
0.5,10,0.04,-3.4647763633050266,-1.7879427621299298,3.2188758248682006,1.6094379124341003,6.907755278982137,-1.6094379124341003,0.34622218963162854,1.4142699
0.5,10,0.04,-3.4647763633050266,-1.7879427621299298,3.2188758248682006,1.6094379124341003,6.907755278982137,-1.6094379124341003,0.34622218963162854,1.4153403
0.5,10,0.04,-3.1172221711417007,-1.4566824912419125,3.2188758248682006,1.6094379124341003,6.907755278982137,-2.3025850929940455,0.34622218963162854,1.4158069
0.2,10,0.04,-4.250296863995987,-2.5330050532790316,2.302585092994046,1.6094379124341003,6.907755278982137,-1.6094379124341003,0.34622218963162854,1.4145555
0.2,10,0.04,-3.2074414472425374,-1.5701402791623242,2.302585092994046,1.6094379124341003,6.907755278982137,0.0,0.34622218963162854,1.4111844
0.5,10,0.04,-3.4647763633050266,-1.7879427621299298,3.2188758248682006,1.6094379124341003,6.907755278982137,-1.6094379124341003,0.34622218963162854,1.4155015
0.5,5,0.04,-3.9424822129128545,-2.8137441056612738,1.8325814637483102,1.6094379124341003,6.907755278982137,-1.6094379124341003,0.34622218963162854,1.4140364
0.1,10,0.04,-4.495419322028972,-2.7453160262946987,1.6094379124341003,1.6094379124341003,6.907755278982137,-2.3025850929940455,0.34622218963162854,1.4172697
0.5,5,0.04,-3.610438027807374,-2.5581485355643667,1.8325814637483102,1.6094379124341003,6.907755278982137,-2.3025850929940455,0.34622218963162854,1.4131397
0.5,20,0.04,-3.172469452054045,-0.8612061335706027,4.605170185988092,2.302585092994046,7.600902459542082,-2.3025850929940455,1.0393693701915738,2.8266006
0.2,20,0.04,-4.0085339058089895,-1.6853043528642242,3.6888794541139363,2.302585092994046,7.600902459542082,-2.3025850929940455,1.0393693701915738,2.827652
0.5,20,0.08,-3.6542848093494373,-1.4118337321089889,4.605170185988092,1.6094379124341003,6.907755278982137,-2.3025850929940455,1.0393693701915738,2.829845
0.2,20,0.08,-4.29768548624013,-2.056350210456438,3.6888794541139363,1.6094379124341003,6.907755278982137,-2.3025850929940455,1.0393693701915738,2.8286595
0.2,15,0.04,-3.524043211661001,-1.4972169833196347,3.1135153092103742,2.302585092994046,7.600902459542082,0.0,1.0393693701915738,2.8321931
0.5,10,0.04,-4.092346559559427,-2.3630572264374234,3.2188758248682006,2.302585092994046,7.600902459542082,-1.6094379124341003,1.0393693701915738,2.8299515
0.2,20,0.08,-4.611188258313654,-2.262288036229509,3.6888794541139363,1.6094379124341003,6.907755278982137,-1.6094379124341003,1.0393693701915738,2.8254926
0.1,15,0.04,-4.695094893516078,-2.5937933752223845,2.4203681286504293,1.6094379124341003,7.824046010856292,-1.6094379124341003,1.0393693701915738,2.8266273
0.5,10,0.04,-4.092346559559427,-2.3630572264374234,3.2188758248682006,2.302585092994046,7.600902459542082,-1.6094379124341003,1.0393693701915738,2.8335721
0.5,10,0.04,-3.302257433807252,-1.6185997542264867,3.2188758248682006,1.6094379124341003,7.824046010856292,-2.3025850929940455,1.0393693701915738,2.823203
0.2,15,0.04,-3.776618368421943,-1.72912275538008,3.1135153092103742,1.6094379124341003,7.824046010856292,-2.3025850929940455,1.0393693701915738,2.8321857
0.2,15,0.04,-5.014643315493794,-2.8031304073524796,3.1135153092103742,3.2188758248682006,8.517193191416238,-2.3025850929940455,1.955660102065729,7.0665092
0.5,20,0.04,-4.3708888902634255,-1.987453236834165,4.605170185988092,3.2188758248682006,8.517193191416238,-1.6094379124341003,1.955660102065729,7.0684657
0.5,15,0.04,-3.545991966565389,-1.462294583989758,4.029806041084529,3.2188758248682006,8.517193191416238,0.0,1.955660102065729,7.063868
0.5,10,0.04,-4.530062713501286,-2.7261327086529756,3.2188758248682006,3.2188758248682006,8.517193191416238,-2.3025850929940455,1.955660102065729,7.071127
0.5,10,0.04,-3.824928298577212,-2.114182065884223,3.2188758248682006,3.2188758248682006,8.517193191416238,0.0,1.955660102065729,7.0738916
0.2,15,0.04,-5.259096653394756,-2.999900950426211,3.1135153092103742,3.2188758248682006,8.517193191416238,-1.6094379124341003,1.955660102065729,7.0546765
0.2,15,0.04,-4.294748626566821,-2.1941253847985465,3.1135153092103742,3.2188758248682006,8.517193191416238,0.0,1.955660102065729,7.0652995
0.5,20,0.04,-4.3708888902634255,-1.987453236834165,4.605170185988092,3.2188758248682006,8.517193191416238,-1.6094379124341003,1.955660102065729,7.0649467
0.5,15,0.04,-4.587330267859761,-2.439688572215871,4.029806041084529,3.2188758248682006,8.517193191416238,-1.6094379124341003,1.955660102065729,7.065619
0.5,15,0.04,-4.587330267859761,-2.439688572215871,4.029806041084529,3.2188758248682006,8.517193191416238,-1.6094379124341003,1.955660102065729,7.0669036
0.5,15,0.04,-3.545991966565389,-1.462294583989758,4.029806041084529,3.2188758248682006,8.517193191416238,0.0,1.955660102065729,7.06721
0.2,15,0.08,-3.4457764250601226,-1.6718666607084143,3.1135153092103742,0.0,5.298317366548036,-1.6094379124341003,-0.5700685422425265,0.56600237
0.5,5,0.04,-2.2610593461655473,-1.285877243947421,1.8325814637483102,0.0,6.214608098422191,-2.3025850929940455,-0.5700685422425265,0.56547445
0.5,10,0.08,-3.061872076058536,-1.4979323165165601,3.2188758248682006,0.0,5.298317366548036,-1.6094379124341003,-0.5700685422425265,0.56564283
0.1,5,0.04,-3.7115341446787427,-2.673185113776131,0.22314355131420976,0.0,6.214608098422191,-2.3025850929940455,-0.5700685422425265,0.5645413
0.2,10,0.04,-2.6462027977761298,-1.0984243063378951,2.302585092994046,0.0,6.214608098422191,-2.3025850929940455,-0.5700685422425265,0.56540585
0.2,5,0.04,-2.316481198186157,-1.3839131983394977,0.9162907318741551,0.0,6.214608098422191,0.0,-0.5700685422425265,0.5655526
0.2,15,0.08,-3.4457764250601226,-1.6718666607084143,3.1135153092103742,0.0,5.298317366548036,-1.6094379124341003,-0.5700685422425265,0.5659643
0.5,10,0.08,-3.061872076058536,-1.4979323165165601,3.2188758248682006,0.0,5.298317366548036,-1.6094379124341003,-0.5700685422425265,0.56578743
0.1,5,0.04,-4.054739307629741,-2.9178827383567474,0.22314355131420976,0.0,6.214608098422191,-1.6094379124341003,-0.5700685422425265,0.565091
0.5,10,0.08,-3.061872076058536,-1.4979323165165601,3.2188758248682006,0.0,5.298317366548036,-1.6094379124341003,-0.5700685422425265,0.56598085
0.1,10,0.04,-3.5805633106304775,-1.9834043534828938,1.6094379124341003,0.0,6.214608098422191,-1.6094379124341003,-0.5700685422425265,0.5646632
0.5,10,0.04,-3.1113676171529154,-1.4535116669996773,3.2188758248682006,2.302585092994046,8.517193191416238,0.0,1.7325165507515192,5.641936
0.1,15,0.04,-4.9171449510089165,-2.7634149304387967,2.4203681286504293,2.302585092994046,8.517193191416238,-2.3025850929940455,1.7325165507515192,5.6521273
0.5,20,0.04,-3.3813947543659757,-1.0437037372048295,4.605170185988092,2.302585092994046,8.517193191416238,-2.3025850929940455,1.7325165507515192,5.65324
0.5,20,0.04,-3.3813947543659757,-1.0437037372048295,4.605170185988092,2.302585092994046,8.517193191416238,-2.3025850929940455,1.7325165507515192,5.6493087
0.5,10,0.04,-4.240527072400182,-2.493648750844844,3.2188758248682006,2.302585092994046,8.517193191416238,-1.6094379124341003,1.7325165507515192,5.6427236
0.1,20,0.04,-4.717219689796714,-2.370221741709857,2.995732273553991,2.302585092994046,8.517193191416238,-2.3025850929940455,1.7325165507515192,5.651017
0.5,10,0.04,-3.8951658883617233,-2.1849087296936225,3.2188758248682006,2.302585092994046,8.517193191416238,-2.3025850929940455,1.7325165507515192,5.6529775
0.5,20,0.04,-3.7422802308410517,-1.3901578146546134,4.605170185988092,2.302585092994046,8.517193191416238,-1.6094379124341003,1.7325165507515192,5.6527214
0.5,15,0.04,-2.8231244089476752,-0.7873963234630617,4.029806041084529,2.302585092994046,8.517193191416238,0.0,1.7325165507515192,5.650398
0.5,15,0.08,-4.3614400010654935,-2.1877575315633067,4.029806041084529,1.6094379124341003,7.824046010856292,-1.6094379124341003,1.7325165507515192,5.6558986
0.5,15,0.08,-3.9932330608536892,-1.92502575413959,4.029806041084529,1.6094379124341003,7.824046010856292,-2.3025850929940455,1.7325165507515192,5.6485324
0.5,20,0.08,-4.38523176562283,-2.005566739565278,4.605170185988092,2.302585092994046,8.517193191416238,-2.3025850929940455,2.4256637313114644,11.300817
0.5,20,0.08,-3.632121120295327,-1.3966841485199437,4.605170185988092,2.302585092994046,8.517193191416238,0.0,2.4256637313114644,11.3039055
0.5,20,0.08,-3.632121120295327,-1.3966841485199437,4.605170185988092,2.302585092994046,8.517193191416238,0.0,2.4256637313114644,11.31372
0.5,20,0.08,-4.717219689796714,-2.240925712607318,4.605170185988092,2.302585092994046,8.517193191416238,-1.6094379124341003,2.4256637313114644,11.317203
0.5,20,0.08,-3.632121120295327,-1.3966841485199437,4.605170185988092,2.302585092994046,8.517193191416238,0.0,2.4256637313114644,11.296774
0.5,20,0.08,-4.717219689796714,-2.240925712607318,4.605170185988092,2.302585092994046,8.517193191416238,-1.6094379124341003,2.4256637313114644,11.293941
0.5,20,0.08,-4.38523176562283,-2.005566739565278,4.605170185988092,2.302585092994046,8.517193191416238,-2.3025850929940455,2.4256637313114644,11.299265
0.5,20,0.08,-4.38523176562283,-2.005566739565278,4.605170185988092,2.302585092994046,8.517193191416238,-2.3025850929940455,2.4256637313114644,11.296997
0.5,20,0.08,-4.717219689796714,-2.240925712607318,4.605170185988092,2.302585092994046,8.517193191416238,-1.6094379124341003,2.4256637313114644,11.304406
0.5,20,0.08,-4.38523176562283,-2.005566739565278,4.605170185988092,2.302585092994046,8.517193191416238,-2.3025850929940455,2.4256637313114644,11.311028
0.5,20,0.08,-4.717219689796714,-2.240925712607318,4.605170185988092,2.302585092994046,8.517193191416238,-1.6094379124341003,2.4256637313114644,11.285398
0.2,20,0.04,-5.306349538245301,-2.8023389027929864,3.6888794541139363,3.2188758248682006,9.433483923290392,-1.6094379124341003,2.648807282625674,14.1040125
0.5,20,0.04,-4.554477071672573,-2.149006005065745,4.605170185988092,3.2188758248682006,9.433483923290392,-1.6094379124341003,2.648807282625674,14.125931
0.2,20,0.04,-4.958992060944417,-2.524679195172684,3.6888794541139363,3.2188758248682006,9.433483923290392,-2.3025850929940455,2.648807282625674,14.1328535
0.2,15,0.04,-4.377238117942085,-2.29188256986091,3.1135153092103742,3.2188758248682006,9.433483923290392,0.0,2.648807282625674,14.155767
0.5,10,0.04,-4.658570962715206,-2.8105481511465595,3.2188758248682006,3.2188758248682006,9.433483923290392,-2.3025850929940455,2.648807282625674,14.1230955
0.2,20,0.04,-4.198372632646149,-1.852121125622927,3.6888794541139363,3.2188758248682006,9.433483923290392,0.0,2.648807282625674,14.119904
0.2,20,0.04,-4.958992060944417,-2.524679195172684,3.6888794541139363,3.2188758248682006,9.433483923290392,-2.3025850929940455,2.648807282625674,14.126173
0.5,10,0.04,-4.898199864766467,-3.016261564806484,3.2188758248682006,3.2188758248682006,9.433483923290392,-1.6094379124341003,2.648807282625674,14.127709
0.2,15,0.04,-5.339139361068292,-3.0708869471547513,3.1135153092103742,3.2188758248682006,9.433483923290392,-1.6094379124341003,2.648807282625674,14.141974
0.2,15,0.04,-5.14645501723879,-2.8853364563316255,3.1135153092103742,3.2188758248682006,9.433483923290392,-2.3025850929940455,2.648807282625674,14.125867
0.5,20,0.04,-4.209082239692524,-1.823076776734064,4.605170185988092,3.2188758248682006,9.433483923290392,-2.3025850929940455,2.648807282625674,14.108172
0.2,10,0.08,-3.6045383056801854,-2.0846390252271623,2.302585092994046,0.0,4.605170185988092,-1.6094379124341003,-0.9755336503506908,0.3771319
0.2,10,0.08,-3.6045383056801854,-2.0846390252271623,2.302585092994046,0.0,4.605170185988092,-1.6094379124341003,-0.9755336503506908,0.3773086
0.5,10,0.08,-2.5966877332487495,-1.1387345280740915,3.2188758248682006,0.0,4.605170185988092,-2.3025850929940455,-0.9755336503506908,0.3772884
0.5,10,0.08,-2.8640025028760965,-1.36323429992886,3.2188758248682006,0.0,4.605170185988092,-1.6094379124341003,-0.9755336503506908,0.37725756
0.2,10,0.08,-3.243680943787172,-1.8205540835355918,2.302585092994046,0.0,4.605170185988092,-2.3025850929940455,-0.9755336503506908,0.37680504
0.5,10,0.08,-2.5966877332487495,-1.1387345280740915,3.2188758248682006,0.0,4.605170185988092,-2.3025850929940455,-0.9755336503506908,0.37694243
0.2,10,0.08,-3.243680943787172,-1.8205540835355918,2.302585092994046,0.0,4.605170185988092,-2.3025850929940455,-0.9755336503506908,0.37706718
0.2,10,0.08,-3.6045383056801854,-2.0846390252271623,2.302585092994046,0.0,4.605170185988092,-1.6094379124341003,-0.9755336503506908,0.37712324
0.2,10,0.08,-3.243680943787172,-1.8205540835355918,2.302585092994046,0.0,4.605170185988092,-2.3025850929940455,-0.9755336503506908,0.3770047
0.5,10,0.08,-2.5966877332487495,-1.1387345280740915,3.2188758248682006,0.0,4.605170185988092,-2.3025850929940455,-0.9755336503506908,0.37733847
0.5,10,0.08,-2.8640025028760965,-1.36323429992886,3.2188758248682006,0.0,4.605170185988092,-1.6094379124341003,-0.9755336503506908,0.37701252
0.1,15,0.08,-3.669861448278174,-2.0029546870264237,2.4203681286504293,0.0,6.214608098422191,-2.3025850929940455,0.1230786383174188,1.1302706
0.5,10,0.08,-3.23907853218572,-1.642911969291817,3.2188758248682006,0.0,6.214608098422191,-1.6094379124341003,0.1230786383174188,1.1315047
0.5,10,0.08,-2.8978798733864863,-1.3556953234118834,3.2188758248682006,0.0,6.214608098422191,-2.3025850929940455,0.1230786383174188,1.1306129
0.2,15,0.08,-3.6119184129778077,-1.7826966608193124,3.1135153092103742,0.0,6.214608098422191,-1.6094379124341003,0.1230786383174188,1.1289443
0.1,20,0.08,-3.8332118250038563,-1.902413973346991,2.995732273553991,0.0,6.214608098422191,-1.6094379124341003,0.1230786383174188,1.1319104
0.2,10,0.08,-3.5072247863076855,-2.006637276125232,2.302585092994046,0.0,6.214608098422191,-2.3025850929940455,0.1230786383174188,1.1297758
0.2,10,0.08,-3.5072247863076855,-2.006637276125232,2.302585092994046,0.0,6.214608098422191,-2.3025850929940455,0.1230786383174188,1.1294434
0.1,20,0.08,-3.8332118250038563,-1.902413973346991,2.995732273553991,0.0,6.214608098422191,-1.6094379124341003,0.1230786383174188,1.1313009
0.5,10,0.08,-2.8978798733864863,-1.3556953234118834,3.2188758248682006,0.0,6.214608098422191,-2.3025850929940455,0.1230786383174188,1.1294655
0.5,10,0.08,-3.23907853218572,-1.642911969291817,3.2188758248682006,0.0,6.214608098422191,-1.6094379124341003,0.1230786383174188,1.130814
0.5,10,0.08,-3.23907853218572,-1.642911969291817,3.2188758248682006,0.0,6.214608098422191,-1.6094379124341003,0.1230786383174188,1.1308517
